ObjectID,Frame,X,Y
2,998,"[886.0, 737.0]","[546.0, 407.0]"
2,999,"[886.0, 737.0]","[546.0, 406.0]"
2,1000,"[886.0, 738.0]","[546.0, 406.0]"
2,1001,"[886.0, 738.0]","[546.0, 406.0]"
2,1002,"[886.0, 738.0]","[546.0, 406.0]"
2,1003,"[886.0, 738.0]","[546.0, 406.0]"
2,1004,"[885.0, 738.0]","[546.0, 406.0]"
2,1005,"[885.0, 737.0]","[546.0, 405.0]"
2,1006,"[885.0, 737.0]","[546.0, 406.0]"
2,1007,"[885.0, 737.0]","[546.0, 406.0]"
2,1008,"[885.0, 737.0]","[546.0, 405.0]"
2,1009,"[885.0, 737.0]","[546.0, 405.0]"
2,1010,"[885.0, 738.0]","[546.0, 405.0]"
2,1011,"[885.0, 738.0]","[547.0, 405.0]"
2,1012,"[885.0, 737.0]","[547.0, 405.0]"
2,1013,"[885.0, 737.0]","[547.0, 405.0]"
2,1014,"[884.5, 737.0]","[546.5, 405.0]"
2,1015,"[883.5, 738.0]","[545.5, 405.0]"
2,1016,"[884.0, 737.0]","[546.0, 405.0]"
2,1017,"[884.0, 737.0]","[547.0, 404.0]"
2,1018,"[884.0, 737.0]","[547.0, 404.0]"
2,1019,"[884.0, 737.0]","[547.0, 404.0]"
2,1020,"[884.0, 737.0]","[547.0, 404.0]"
2,1021,"[884.0, 737.0]","[547.0, 404.0]"
2,1022,"[884.0, 737.0]","[547.0, 404.0]"
2,1023,"[884.0, 737.0]","[547.0, 404.0]"
2,1024,"[884.0, 737.0]","[547.0, 404.0]"
2,1025,"[884.0, 737.0]","[547.0, 403.0]"
2,1026,"[884.0, 737.0]","[548.0, 403.0]"
2,1027,"[884.0, 737.0]","[547.0, 403.0]"
2,1028,"[884.0, 737.0]","[547.0, 403.0]"
2,1029,"[883.0, 737.0]","[547.0, 403.0]"
2,1030,"[883.0, 737.0]","[547.0, 403.0]"
2,1031,"[883.0, 737.0]","[547.0, 403.0]"
2,1032,"[883.0, 737.0]","[547.0, 403.0]"
2,1033,"[883.0, 737.0]","[547.0, 403.0]"
2,1034,"[883.0, 737.0]","[547.0, 402.0]"
2,1035,"[883.0, 737.0]","[548.0, 402.0]"
2,1036,"[883.0, 737.0]","[548.0, 402.0]"
2,1037,"[883.0, 737.0]","[548.0, 402.0]"
2,1038,"[883.0, 737.0]","[548.0, 401.0]"
2,1039,"[883.0, 737.0]","[548.0, 402.0]"
2,1040,"[883.0, 737.0]","[548.0, 402.0]"
2,1041,"[882.0, 737.0]","[548.0, 401.0]"
2,1042,"[882.0, 737.0]","[548.0, 401.0]"
2,1043,"[882.0, 737.0]","[548.0, 401.0]"
2,1044,"[882.0, 736.0]","[548.0, 401.0]"
2,1045,"[882.0, 736.0]","[548.0, 401.0]"
2,1046,"[882.0, 736.0]","[548.0, 401.0]"
2,1047,"[882.0, 736.0]","[548.0, 400.0]"
2,1048,"[882.0, 736.0]","[548.0, 401.0]"
2,1049,"[882.0, 736.0]","[548.0, 400.0]"
2,1050,"[882.0, 736.0]","[548.0, 400.0]"
2,1051,"[882.0, 736.0]","[548.0, 400.0]"
2,1052,"[881.0, 736.0]","[548.0, 400.0]"
2,1053,"[881.0, 736.0]","[548.0, 400.0]"
2,1054,"[881.0, 736.0]","[548.0, 400.0]"
2,1055,"[881.0, 736.0]","[548.0, 400.0]"
2,1056,"[881.0, 736.0]","[548.0, 400.0]"
2,1057,"[881.0, 737.0]","[548.0, 400.0]"
2,1058,"[881.0, 736.0]","[549.0, 399.0]"
2,1059,"[881.0, 736.0]","[549.0, 399.0]"
2,1060,"[881.0, 736.0]","[549.0, 399.0]"
2,1061,"[880.0, 736.0]","[549.0, 400.0]"
2,1062,"[880.0, 736.0]","[549.0, 400.0]"
2,1063,"[880.0, 736.0]","[549.0, 400.0]"
2,1064,"[880.0, 736.0]","[549.0, 399.0]"
2,1065,"[880.0, 736.0]","[549.0, 399.0]"
2,1066,"[880.0, 736.0]","[549.0, 399.0]"
2,1067,"[880.0, 736.0]","[549.0, 399.0]"
2,1068,"[879.0, 736.0]","[549.0, 399.0]"
2,1069,"[879.0, 735.0]","[549.0, 398.0]"
2,1070,"[879.0, 735.0]","[549.0, 398.0]"
2,1071,"[879.0, 735.0]","[549.0, 398.0]"
2,1072,"[879.0, 735.0]","[549.0, 398.0]"
2,1073,"[879.0, 735.0]","[550.0, 398.0]"
2,1074,"[879.0, 736.0]","[549.0, 399.0]"
2,1075,"[879.0, 736.0]","[549.0, 398.0]"
2,1076,"[879.0, 735.0]","[549.0, 398.0]"
2,1077,"[879.0, 735.0]","[549.0, 398.0]"
2,1078,"[879.0, 735.0]","[549.0, 398.0]"
2,1079,"[878.0, 735.0]","[549.0, 398.0]"
2,1080,"[878.0, 735.0]","[549.0, 398.0]"
2,1081,"[878.0, 735.0]","[549.0, 398.0]"
2,1082,"[878.0, 735.0]","[549.0, 398.0]"
2,1083,"[878.0, 735.0]","[549.0, 398.0]"
2,1084,"[878.0, 735.0]","[549.0, 397.0]"
2,1085,"[878.0, 735.0]","[550.0, 398.0]"
2,1086,"[878.0, 735.5]","[550.0, 397.5]"
2,1087,"[878.0, 735.0]","[550.0, 398.0]"
2,1088,"[878.0, 735.0]","[550.0, 398.0]"
2,1089,"[878.0, 734.0]","[550.0, 398.0]"
2,1090,"[878.0, 735.0]","[550.0, 398.0]"
2,1091,"[878.0, 735.0]","[550.0, 398.0]"
2,1092,"[877.0, 735.0]","[550.0, 398.0]"
2,1093,"[877.0, 735.0]","[550.0, 398.0]"
2,1094,"[877.0, 735.0]","[550.0, 397.0]"
2,1095,"[877.0, 735.0]","[550.0, 397.0]"
2,1096,"[877.0, 734.0]","[550.0, 397.0]"
2,1097,"[877.0, 734.0]","[550.0, 398.0]"
2,1098,"[877.0, 734.0]","[550.0, 397.0]"
2,1099,"[877.0, 734.0]","[551.0, 397.0]"
2,1100,"[877.0, 734.0]","[551.0, 397.0]"
2,1101,"[877.0, 734.0]","[551.0, 397.0]"
2,1102,"[877.0, 734.0]","[551.0, 397.0]"
2,1103,"[877.0, 734.0]","[551.0, 396.0]"
2,1104,"[876.0, 734.0]","[551.0, 397.0]"
2,1105,"[876.0, 734.0]","[551.0, 397.0]"
2,1106,"[877.0, 734.0]","[551.0, 397.0]"
2,1107,"[877.0, 734.0]","[551.0, 396.0]"
2,1108,"[877.0, 733.0]","[551.0, 396.0]"
2,1109,"[877.0, 733.0]","[551.0, 396.0]"
2,1110,"[877.0, 733.0]","[551.0, 396.0]"
2,1111,"[877.0, 733.0]","[550.0, 396.0]"
2,1112,"[876.0, 733.0]","[551.0, 396.0]"
2,1113,"[876.0, 733.0]","[551.0, 396.0]"
2,1114,"[875.0, 733.0]","[551.0, 396.0]"
2,1115,"[875.0, 733.0]","[551.0, 396.0]"
2,1116,"[875.0, 733.0]","[551.0, 396.0]"
2,1117,"[875.0, 733.0]","[551.0, 396.0]"
2,1118,"[875.0, 733.0]","[551.0, 396.0]"
2,1119,"[875.0, 733.0]","[550.0, 396.0]"
2,1120,"[875.0, 732.0]","[550.0, 396.0]"
2,1121,"[875.0, 732.0]","[550.0, 396.0]"
2,1122,"[874.0, 732.0]","[550.0, 396.0]"
2,1123,"[875.0, 732.0]","[551.0, 396.0]"
2,1124,"[875.0, 732.0]","[550.0, 396.0]"
2,1125,"[875.0, 732.0]","[550.0, 396.0]"
2,1126,"[874.0, 732.0]","[550.0, 396.0]"
2,1127,"[874.0, 732.0]","[550.0, 396.0]"
2,1128,"[874.0, 732.0]","[550.0, 396.0]"
2,1129,"[874.0, 732.0]","[550.0, 396.0]"
2,1130,"[874.0, 732.0]","[550.0, 395.0]"
2,1131,"[874.0, 732.0]","[550.0, 395.0]"
2,1132,"[874.0, 732.0]","[550.0, 396.0]"
2,1133,"[874.0, 733.0]","[550.0, 395.0]"
2,1134,"[874.0, 733.0]","[550.0, 394.0]"
2,1135,"[874.0, 733.0]","[550.0, 395.0]"
2,1136,"[874.0, 733.0]","[550.0, 395.0]"
2,1137,"[874.0, 732.0]","[550.0, 395.0]"
2,1138,"[873.0, 733.0]","[550.0, 395.0]"
2,1139,"[873.0, 733.0]","[549.0, 395.0]"
2,1140,"[873.0, 733.0]","[549.0, 394.0]"
2,1141,"[873.0, 733.0]","[549.0, 395.0]"
2,1142,"[873.0, 733.0]","[549.0, 395.0]"
2,1143,"[873.0, 733.0]","[549.0, 395.0]"
2,1144,"[873.0, 732.0]","[549.0, 395.0]"
2,1145,"[873.0, 732.0]","[549.0, 395.0]"
2,1146,"[873.0, 732.0]","[549.0, 395.0]"
2,1147,"[873.0, 732.0]","[549.0, 395.0]"
2,1148,"[873.0, 732.0]","[549.0, 395.0]"
2,1149,"[873.0, 732.0]","[548.0, 395.0]"
2,1150,"[873.0, 733.0]","[548.0, 394.0]"
2,1151,"[872.0, 732.0]","[548.0, 394.0]"
2,1152,"[872.0, 732.0]","[549.0, 394.0]"
2,1153,"[872.0, 732.0]","[548.0, 393.0]"
2,1154,"[872.0, 732.0]","[548.0, 394.0]"
2,1155,"[871.5, 732.0]","[547.5, 393.0]"
2,1156,"[871.5, 732.0]","[547.5, 393.0]"
2,1157,"[871.0, 732.0]","[547.0, 393.0]"
2,1158,"[871.0, 732.0]","[547.0, 393.0]"
2,1159,"[872.0, 732.0]","[547.0, 393.0]"
2,1160,"[871.0, 732.0]","[547.0, 393.0]"
2,1161,"[871.0, 732.0]","[547.0, 393.0]"
2,1162,"[871.0, 732.0]","[547.0, 393.0]"
2,1163,"[871.0, 732.0]","[547.0, 393.0]"
2,1164,"[871.0, 732.0]","[547.0, 392.0]"
2,1165,"[871.0, 732.0]","[547.0, 393.0]"
2,1166,"[871.0, 732.0]","[546.0, 393.0]"
2,1167,"[871.0, 732.0]","[546.0, 392.0]"
2,1168,"[871.0, 732.0]","[546.0, 392.0]"
2,1169,"[871.0, 732.0]","[546.0, 392.0]"
2,1170,"[871.0, 732.0]","[546.0, 393.0]"
2,1171,"[871.0, 732.0]","[546.0, 392.0]"
2,1172,"[871.0, 732.0]","[546.0, 392.0]"
2,1173,"[871.0, 732.0]","[545.0, 392.0]"
2,1174,"[871.0, 731.0]","[545.0, 392.0]"
2,1175,"[870.0, 732.0]","[545.0, 392.0]"
2,1176,"[871.0, 732.0]","[545.0, 392.0]"
2,1177,"[871.0, 732.0]","[545.0, 391.0]"
2,1178,"[871.0, 732.0]","[545.0, 391.0]"
2,1179,"[871.0, 732.0]","[544.0, 391.0]"
2,1180,"[870.0, 732.0]","[544.0, 391.0]"
2,1181,"[870.0, 731.0]","[544.0, 391.0]"
2,1182,"[870.0, 731.0]","[544.0, 391.0]"
2,1183,"[871.0, 731.0]","[544.0, 391.0]"
2,1184,"[871.0, 731.0]","[544.0, 391.0]"
2,1185,"[871.0, 731.0]","[544.0, 391.0]"
2,1186,"[871.0, 731.0]","[544.0, 390.0]"
2,1187,"[870.0, 731.0]","[544.0, 390.0]"
2,1188,"[870.0, 731.0]","[543.0, 390.0]"
2,1189,"[870.0, 731.0]","[543.0, 390.0]"
2,1190,"[871.0, 731.0]","[543.0, 391.0]"
2,1191,"[871.0, 730.0]","[543.0, 390.0]"
2,1192,"[871.0, 731.0]","[542.0, 390.0]"
2,1193,"[870.0, 731.0]","[542.0, 390.0]"
2,1194,"[867.0, 731.0]","[543.0, 390.0]"
2,1195,"[867.0, 731.0]","[543.0, 390.0]"
2,1196,"[867.0, 731.0]","[543.0, 390.0]"
2,1197,"[867.0, 731.0]","[543.0, 389.0]"
2,1198,"[867.0, 731.0]","[543.0, 389.0]"
2,1199,"[867.0, 731.0]","[542.0, 389.0]"
2,1200,"[867.0, 731.0]","[542.0, 389.0]"
2,1201,"[867.0, 730.0]","[542.0, 389.0]"
2,1202,"[868.0, 730.0]","[542.0, 389.0]"
2,1203,"[867.0, 730.0]","[542.0, 388.0]"
2,1204,"[867.0, 730.0]","[542.0, 388.0]"
2,1205,"[867.0, 730.0]","[542.0, 388.0]"
2,1206,"[867.0, 730.0]","[541.0, 388.0]"
2,1207,"[866.0, 730.0]","[541.0, 388.0]"
2,1208,"[866.0, 730.0]","[541.0, 388.0]"
2,1209,"[866.0, 730.0]","[541.0, 388.0]"
2,1210,"[866.0, 730.0]","[541.0, 388.0]"
2,1211,"[866.0, 730.0]","[541.0, 387.0]"
2,1212,"[866.0, 730.0]","[541.0, 388.0]"
2,1213,"[866.0, 729.0]","[541.0, 388.0]"
2,1214,"[866.0, 730.0]","[541.0, 387.0]"
2,1215,"[866.0, 730.0]","[541.0, 387.0]"
2,1216,"[866.0, 730.0]","[541.0, 387.0]"
2,1217,"[866.0, 730.0]","[541.0, 387.0]"
2,1218,"[866.0, 730.0]","[540.0, 387.0]"
2,1219,"[865.0, 730.0]","[540.0, 387.0]"
2,1220,"[865.0, 730.0]","[540.0, 387.0]"
2,1221,"[865.0, 729.0]","[540.0, 387.0]"
2,1222,"[865.0, 729.0]","[541.0, 387.0]"
2,1223,"[865.0, 729.0]","[540.0, 387.0]"
2,1224,"[865.0, 729.0]","[540.0, 387.0]"
2,1225,"[865.0, 728.0]","[540.0, 386.0]"
2,1226,"[865.0, 728.0]","[540.0, 386.0]"
2,1227,"[865.0, 728.0]","[540.0, 386.0]"
2,1228,"[865.0, 729.0]","[540.0, 386.0]"
2,1229,"[865.0, 728.0]","[540.0, 386.0]"
2,1230,"[864.0, 728.0]","[540.0, 386.0]"
2,1231,"[864.0, 728.0]","[540.0, 386.0]"
2,1232,"[864.0, 728.0]","[540.0, 386.0]"
2,1233,"[864.0, 728.0]","[540.0, 386.0]"
2,1234,"[864.0, 728.0]","[540.0, 385.0]"
2,1235,"[864.0, 728.0]","[539.0, 385.0]"
2,1236,"[864.0, 728.0]","[540.0, 385.0]"
2,1237,"[864.0, 728.0]","[540.0, 385.0]"
2,1238,"[864.0, 728.0]","[540.0, 385.0]"
2,1239,"[864.0, 728.0]","[540.0, 385.0]"
2,1240,"[864.0, 727.0]","[540.0, 386.0]"
2,1241,"[864.0, 728.0]","[540.0, 385.0]"
2,1242,"[864.0, 728.0]","[540.0, 385.0]"
2,1243,"[863.0, 728.0]","[540.0, 385.0]"
2,1244,"[863.0, 727.0]","[539.0, 385.0]"
2,1245,"[863.0, 727.0]","[539.0, 385.0]"
2,1246,"[862.5, 728.0]","[538.5, 385.0]"
2,1247,"[863.0, 728.0]","[539.0, 385.0]"
2,1248,"[863.0, 727.0]","[539.0, 385.0]"
2,1249,"[863.0, 727.0]","[539.0, 385.0]"
2,1250,"[863.0, 727.0]","[539.0, 384.0]"
2,1251,"[862.0, 727.0]","[539.0, 385.0]"
2,1252,"[862.0, 727.0]","[539.0, 385.0]"
2,1253,"[862.0, 727.0]","[539.0, 385.0]"
2,1254,"[862.0, 727.0]","[539.0, 385.0]"
2,1255,"[863.0, 727.0]","[539.0, 385.0]"
2,1256,"[862.0, 727.0]","[539.0, 384.0]"
2,1257,"[862.0, 727.0]","[538.0, 384.0]"
2,1258,"[862.0, 727.0]","[539.0, 384.0]"
2,1259,"[862.0, 727.0]","[539.0, 384.0]"
2,1260,"[862.0, 727.0]","[539.0, 385.0]"
2,1261,"[862.0, 727.0]","[539.0, 385.0]"
2,1262,"[862.0, 727.0]","[539.0, 385.0]"
2,1263,"[862.0, 727.0]","[539.0, 384.0]"
2,1264,"[861.0, 727.0]","[538.0, 384.0]"
2,1265,"[861.0, 726.0]","[538.0, 384.0]"
2,1266,"[861.0, 725.5]","[538.0, 383.5]"
2,1267,"[862.0, 727.0]","[539.0, 385.0]"
2,1268,"[861.0, 726.0]","[538.0, 384.0]"
2,1269,"[861.0, 726.0]","[538.0, 384.0]"
2,1270,"[861.0, 726.0]","[538.0, 384.0]"
2,1271,"[861.0, 726.0]","[538.0, 384.0]"
2,1272,"[861.0, 725.0]","[538.0, 384.0]"
2,1273,"[861.0, 725.0]","[538.0, 384.0]"
2,1274,"[861.0, 725.0]","[538.0, 384.0]"
2,1275,"[861.0, 725.0]","[538.0, 384.0]"
2,1276,"[861.0, 725.0]","[538.0, 384.0]"
2,1277,"[861.0, 725.0]","[537.0, 384.0]"
2,1278,"[861.0, 725.0]","[538.0, 384.0]"
2,1279,"[860.0, 725.0]","[538.0, 384.0]"
2,1280,"[860.0, 725.0]","[538.0, 384.0]"
2,1281,"[860.0, 725.0]","[538.0, 384.0]"
2,1282,"[860.0, 725.0]","[538.0, 384.0]"
2,1283,"[860.0, 725.0]","[538.0, 384.0]"
2,1284,"[860.0, 725.0]","[538.0, 383.0]"
2,1285,"[860.0, 725.0]","[538.0, 384.0]"
2,1286,"[860.0, 724.0]","[538.0, 384.0]"
2,1287,"[860.0, 724.0]","[538.0, 383.0]"
2,1288,"[860.0, 724.0]","[537.0, 384.0]"
2,1289,"[859.0, 724.0]","[537.0, 384.0]"
2,1290,"[859.0, 724.0]","[537.0, 384.0]"
2,1291,"[859.0, 724.0]","[537.0, 384.0]"
2,1292,"[859.0, 723.0]","[537.0, 383.0]"
2,1293,"[859.0, 723.0]","[537.0, 384.0]"
2,1294,"[859.0, 723.0]","[537.0, 384.0]"
2,1295,"[858.0, 723.0]","[537.0, 384.0]"
2,1296,"[858.0, 723.0]","[537.0, 383.0]"
2,1297,"[858.0, 723.0]","[537.0, 383.0]"
2,1298,"[858.0, 723.0]","[537.0, 383.0]"
2,1299,"[859.0, 723.0]","[537.0, 384.0]"
2,1300,"[858.0, 723.0]","[537.0, 384.0]"
2,1301,"[858.0, 723.0]","[537.0, 384.0]"
2,1302,"[858.0, 723.0]","[537.0, 384.0]"
2,1303,"[858.0, 723.0]","[537.0, 384.0]"
2,1304,"[858.0, 722.0]","[536.0, 384.0]"
2,1305,"[858.0, 722.0]","[536.0, 384.0]"
2,1306,"[858.0, 722.0]","[536.0, 384.0]"
2,1307,"[858.0, 722.0]","[536.0, 384.0]"
2,1308,"[857.0, 722.0]","[536.0, 384.0]"
2,1309,"[857.0, 722.0]","[537.0, 384.0]"
2,1310,"[857.0, 721.0]","[536.0, 384.0]"
2,1311,"[857.0, 722.0]","[536.0, 384.0]"
2,1312,"[857.0, 722.0]","[536.0, 384.0]"
2,1313,"[858.0, 722.0]","[536.0, 384.0]"
2,1314,"[857.0, 721.0]","[536.0, 384.0]"
2,1315,"[857.0, 721.0]","[536.0, 384.0]"
2,1316,"[857.0, 721.0]","[536.0, 384.0]"
2,1317,"[857.0, 721.0]","[536.0, 384.0]"
2,1318,"[857.0, 721.0]","[536.0, 384.0]"
2,1319,"[857.0, 721.0]","[536.0, 384.0]"
2,1320,"[856.0, 720.0]","[536.0, 384.0]"
2,1321,"[856.0, 720.0]","[536.0, 384.0]"
2,1322,"[857.0, 720.0]","[536.0, 384.0]"
2,1323,"[857.0, 720.0]","[536.0, 384.0]"
2,1324,"[856.0, 720.0]","[536.0, 384.0]"
2,1325,"[856.0, 720.0]","[536.0, 384.0]"
2,1326,"[856.0, 720.0]","[536.0, 384.0]"
2,1327,"[856.0, 720.0]","[536.0, 384.0]"
2,1328,"[856.0, 720.0]","[536.0, 384.0]"
2,1329,"[856.0, 720.0]","[536.0, 384.0]"
2,1330,"[856.0, 720.0]","[535.0, 384.0]"
2,1331,"[856.0, 720.0]","[535.0, 385.0]"
2,1332,"[856.0, 720.0]","[535.0, 384.0]"
2,1333,"[856.0, 719.0]","[535.0, 384.0]"
2,1334,"[856.0, 719.0]","[536.0, 384.0]"
2,1335,"[856.0, 719.0]","[535.0, 385.0]"
2,1336,"[856.0, 719.0]","[535.0, 384.0]"
2,1337,"[856.0, 719.0]","[535.0, 384.0]"
2,1338,"[856.0, 718.0]","[536.0, 384.0]"
2,1339,"[855.0, 718.0]","[535.0, 384.0]"
2,1340,"[855.0, 718.0]","[535.0, 384.0]"
2,1341,"[855.0, 718.0]","[535.0, 384.0]"
2,1342,"[855.0, 718.0]","[535.0, 384.0]"
2,1343,"[855.0, 719.0]","[535.0, 384.0]"
2,1344,"[855.0, 718.0]","[535.0, 384.0]"
2,1345,"[855.0, 718.0]","[535.0, 384.0]"
2,1346,"[855.0, 718.0]","[535.0, 384.0]"
2,1347,"[855.0, 718.0]","[535.0, 384.0]"
2,1348,"[855.0, 717.0]","[535.0, 385.0]"
2,1349,"[855.0, 717.0]","[535.0, 385.0]"
2,1350,"[854.0, 717.0]","[535.0, 385.0]"
2,1351,"[854.0, 717.0]","[535.0, 385.0]"
2,1352,"[854.0, 717.0]","[535.0, 385.0]"
2,1353,"[854.0, 717.0]","[535.0, 385.0]"
2,1354,"[854.0, 717.0]","[534.0, 385.0]"
2,1355,"[854.0, 717.0]","[534.0, 385.0]"
2,1356,"[854.0, 717.0]","[534.0, 385.0]"
2,1357,"[854.0, 717.0]","[534.0, 385.0]"
2,1358,"[854.0, 716.0]","[534.0, 385.0]"
2,1359,"[854.0, 716.0]","[534.0, 385.0]"
2,1360,"[854.0, 716.0]","[534.0, 385.0]"
2,1361,"[853.0, 716.0]","[534.0, 385.0]"
2,1362,"[853.0, 716.0]","[534.0, 385.0]"
2,1363,"[853.0, 716.0]","[534.0, 385.0]"
2,1364,"[853.0, 716.0]","[534.0, 385.0]"
2,1365,"[853.0, 716.0]","[534.0, 385.0]"
2,1366,"[853.0, 716.0]","[534.0, 386.0]"
2,1367,"[853.0, 716.0]","[534.0, 386.0]"
2,1368,"[853.0, 716.0]","[533.0, 386.0]"
2,1369,"[853.0, 715.0]","[534.0, 386.0]"
2,1370,"[853.0, 715.0]","[534.0, 386.0]"
2,1371,"[853.0, 715.0]","[534.0, 386.0]"
2,1372,"[853.0, 715.0]","[534.0, 386.0]"
2,1373,"[852.0, 715.0]","[533.0, 386.0]"
2,1374,"[852.0, 715.0]","[533.0, 386.0]"
2,1375,"[852.0, 715.0]","[533.0, 386.0]"
2,1376,"[852.0, 714.0]","[533.0, 386.0]"
2,1377,"[852.0, 714.0]","[534.0, 386.0]"
2,1378,"[852.0, 714.0]","[533.0, 386.0]"
2,1379,"[852.0, 714.0]","[533.0, 386.0]"
2,1380,"[852.0, 714.0]","[533.0, 386.0]"
2,1381,"[851.0, 714.0]","[533.0, 386.0]"
2,1382,"[851.0, 714.0]","[533.0, 386.0]"
2,1383,"[851.0, 714.0]","[533.0, 386.0]"
2,1384,"[851.0, 714.0]","[533.0, 386.0]"
2,1385,"[851.0, 714.0]","[533.0, 386.0]"
2,1386,"[851.0, 714.0]","[533.0, 386.0]"
2,1387,"[851.0, 713.0]","[533.0, 386.0]"
2,1388,"[851.0, 713.0]","[533.0, 386.0]"
2,1389,"[851.0, 713.0]","[533.0, 386.0]"
2,1390,"[851.0, 713.0]","[533.0, 386.0]"
2,1391,"[851.0, 713.0]","[533.0, 386.0]"
2,1392,"[851.0, 713.0]","[533.0, 386.0]"
2,1393,"[851.0, 713.0]","[533.0, 387.0]"
2,1394,"[850.0, 713.0]","[533.0, 387.0]"
2,1395,"[850.0, 713.0]","[532.0, 387.0]"
2,1396,"[850.0, 712.0]","[532.0, 387.0]"
2,1397,"[850.0, 713.0]","[532.0, 386.0]"
2,1398,"[850.0, 713.0]","[532.0, 387.0]"
2,1399,"[850.0, 713.0]","[532.0, 387.0]"
2,1400,"[850.0, 713.0]","[533.0, 387.0]"
2,1401,"[850.0, 712.0]","[532.0, 387.0]"
2,1402,"[850.0, 712.0]","[532.0, 387.0]"
2,1403,"[850.0, 712.0]","[532.0, 387.0]"
2,1404,"[850.0, 712.0]","[532.0, 387.0]"
2,1405,"[849.0, 712.0]","[532.0, 388.0]"
2,1406,"[849.0, 712.0]","[532.0, 387.0]"
2,1407,"[849.0, 712.0]","[532.0, 387.0]"
2,1408,"[849.0, 712.0]","[532.0, 387.0]"
2,1409,"[849.0, 712.0]","[532.0, 387.0]"
2,1410,"[849.0, 712.0]","[532.0, 387.0]"
2,1411,"[849.0, 712.0]","[532.0, 387.0]"
2,1412,"[849.0, 712.0]","[532.0, 387.0]"
2,1413,"[849.0, 712.0]","[532.0, 388.0]"
2,1414,"[848.0, 711.0]","[532.0, 388.0]"
2,1415,"[848.0, 711.0]","[532.0, 388.0]"
2,1416,"[848.0, 711.0]","[532.0, 388.0]"
2,1417,"[848.0, 711.0]","[532.0, 388.0]"
2,1418,"[848.0, 711.0]","[532.0, 388.0]"
2,1419,"[848.0, 711.0]","[532.0, 388.0]"
2,1420,"[848.0, 710.0]","[532.0, 388.0]"
2,1421,"[847.0, 710.0]","[531.0, 388.0]"
2,1422,"[847.0, 711.0]","[531.0, 388.0]"
2,1423,"[847.0, 711.0]","[531.0, 389.0]"
2,1424,"[847.0, 711.0]","[531.0, 389.0]"
2,1425,"[847.0, 711.0]","[531.0, 389.0]"
2,1426,"[847.0, 710.0]","[531.0, 389.0]"
2,1427,"[847.0, 710.0]","[531.0, 389.0]"
2,1428,"[847.0, 710.0]","[531.0, 389.0]"
2,1429,"[847.0, 710.0]","[531.0, 389.0]"
2,1430,"[847.0, 710.0]","[531.0, 389.0]"
2,1431,"[847.0, 710.0]","[531.0, 389.0]"
2,1432,"[847.0, 710.0]","[531.0, 389.0]"
2,1433,"[846.0, 710.0]","[531.0, 389.0]"
2,1434,"[846.0, 710.0]","[531.0, 389.0]"
2,1435,"[847.0, 710.0]","[531.0, 389.0]"
2,1436,"[847.0, 710.0]","[531.0, 389.0]"
2,1437,"[846.0, 710.0]","[531.0, 390.0]"
2,1438,"[846.0, 709.0]","[531.0, 390.0]"
2,1439,"[846.0, 709.0]","[531.0, 390.0]"
2,1440,"[846.0, 709.0]","[531.0, 390.0]"
2,1441,"[846.0, 709.0]","[531.0, 390.0]"
2,1442,"[846.0, 709.0]","[530.0, 390.0]"
2,1443,"[846.0, 709.0]","[530.0, 390.0]"
2,1444,"[846.0, 708.0]","[530.0, 390.0]"
2,1445,"[846.0, 709.0]","[530.0, 390.0]"
2,1446,"[846.0, 709.0]","[530.0, 391.0]"
2,1447,"[846.0, 709.0]","[530.0, 391.0]"
2,1448,"[846.0, 709.5]","[530.0, 389.5]"
2,1449,"[846.0, 709.5]","[530.0, 390.5]"
2,1450,"[845.0, 710.5]","[530.0, 389.5]"
2,1451,"[845.0, 709.5]","[530.0, 390.5]"
2,1452,"[845.0, 710.5]","[530.0, 390.5]"
2,1453,"[845.0, 709.5]","[530.0, 389.5]"
2,1454,"[845.0, 710.5]","[530.0, 389.5]"
2,1455,"[845.0, 709.5]","[530.0, 389.5]"
2,1456,"[845.0, 710.5]","[530.0, 390.5]"
2,1457,"[844.0, 709.5]","[529.0, 390.5]"
2,1458,"[845.0, 709.5]","[530.0, 389.5]"
2,1459,"[845.0, 710.5]","[530.0, 389.5]"
2,1460,"[845.0, 709.5]","[530.0, 389.5]"
2,1461,"[845.0, 710.5]","[529.0, 390.5]"
2,1462,"[845.0, 709.5]","[530.0, 389.5]"
2,1463,"[845.0, 710.5]","[529.0, 389.5]"
2,1464,"[845.0, 709.5]","[529.0, 390.5]"
2,1465,"[845.0, 710.5]","[529.0, 390.5]"
2,1466,"[845.0, 709.5]","[529.0, 389.5]"
2,1467,"[844.0, 709.5]","[529.0, 389.5]"
2,1468,"[844.0, 709.5]","[529.0, 389.5]"
2,1469,"[844.0, 709.5]","[529.0, 390.5]"
2,1470,"[844.0, 709.5]","[529.0, 390.5]"
2,1471,"[844.0, 709.5]","[529.0, 390.5]"
2,1472,"[844.0, 709.5]","[529.0, 390.5]"
2,1473,"[844.0, 709.5]","[528.0, 390.5]"
2,1474,"[844.0, 709.5]","[528.0, 390.5]"
2,1475,"[844.0, 708.5]","[528.0, 390.5]"
2,1476,"[844.0, 708.5]","[528.0, 390.5]"
2,1477,"[844.0, 708.5]","[528.0, 390.5]"
2,1478,"[844.0, 708.5]","[528.0, 390.5]"
2,1479,"[844.0, 709.5]","[528.0, 390.5]"
