TimeStep,KilobotID,X,Y,Theta
426,24,211,596,2.49
426,25,587,78,0.77
426,26,56,365,2.05
426,27,360,553,0.97
426,28,7,704,2.58
426,29,599,13,6.05
426,30,124,200,2.91
426,31,747,718,4.66
426,32,806,115,0.91
426,33,655,700,1.73
426,34,241,577,0.84
426,35,833,276,3.08
426,36,789,471,3.66
426,37,151,328,4.47
426,38,683,4,2.6
426,39,657,632,4.54
426,40,392,528,3.98
426,41,811,329,2.29
426,42,687,350,0.94
426,43,757,217,1.87
426,44,475,492,0.19
426,45,903,405,3.81
426,46,86,674,1.97
426,47,403,439,0.15
426,48,57,586,5.28
426,49,228,462,2.76
432,0,449,577,5.74
432,1,202,755,4.86
432,2,458,427,5.94
432,3,872,81,4.38
432,4,426,475,0.91
432,5,792,209,3.69
432,6,795,290,2.13
432,7,538,577,0.32
432,8,450,211,4.83
432,9,580,764,4.21
432,10,558,710,5.81
432,11,841,662,4.43
432,12,9,769,1.1
432,13,336,131,4.55
432,14,50,617,5.02
432,15,119,592,1.41
432,16,478,624,0.41
432,17,337,697,4.98
432,18,326,532,0.28
432,19,646,473,3.98
432,20,880,664,1.46
432,21,123,596,1.51
432,22,185,394,4.2
432,23,345,451,0.16
432,24,200,604,1.56
432,25,597,87,4.68
432,26,56,365,1.39
432,27,368,564,3.98
432,28,995,711,1.71
432,29,612,10,3.99
432,30,111,203,3.22
432,31,746,705,0.12
432,32,815,125,4.5
432,33,652,713,5.91
432,34,241,577,3.82
432,35,820,277,2.66
432,36,777,464,3.96
432,37,148,315,5.97
432,38,671,11,2.68
432,39,655,618,5.58
432,40,383,518,3.83
432,41,802,340,0.96
432,42,695,361,4.25
432,43,757,217,0.33
432,44,488,494,2.71
432,45,892,396,4.04
432,46,81,686,0.5
432,47,403,439,2.93
432,48,64,575,0.54
432,49,216,467,1.2
438,0,449,577,5.74
438,1,202,755,3.5
438,2,458,427,5.94
438,3,872,81,4.38
438,4,426,475,0.91
438,5,792,209,3.69
438,6,795,290,2.13
438,7,538,577,0.32
438,8,450,211,4.83
438,9,580,764,4.21
438,10,558,710,5.81
438,11,841,662,4.43
438,12,9,769,1.1
438,13,336,131,4.55
438,14,50,617,5.02
438,15,119,592,1.41
438,16,478,624,0.41
438,17,337,697,4.98
438,18,326,532,0.28
438,19,646,473,3.98
438,20,880,664,1.46
438,21,123,596,1.51
438,22,185,394,4.2
438,23,345,451,0.76
438,24,200,604,1.56
438,25,597,87,4.68
438,26,56,365,1.39
438,27,368,564,3.98
438,28,995,711,1.71
438,29,612,10,3.99
438,30,111,203,3.22
438,31,746,705,0.12
438,32,815,125,4.5
438,33,652,713,5.91
438,34,241,577,3.82
438,35,820,277,2.66
438,36,777,464,3.96
438,37,148,315,5.97
438,38,671,11,2.68
438,39,655,618,5.58
438,40,383,518,5.79
438,41,802,340,0.96
438,42,695,361,4.25
438,43,757,217,0.33
438,44,488,494,2.71
438,45,892,396,4.04
438,46,81,686,0.5
438,47,403,439,2.93
438,48,64,575,0.54
438,49,216,467,1.2
444,0,449,577,5.74
444,1,202,755,3.5
444,2,458,427,5.94
444,3,872,81,4.38
444,4,426,475,0.91
444,5,792,209,3.69
444,6,795,290,2.13
444,7,538,577,0.32
444,8,450,211,4.83
444,9,580,764,4.21
444,10,558,710,5.81
444,11,841,662,0.15
444,12,9,769,1.1
444,13,336,131,2.71
444,14,50,617,5.02
444,15,119,592,1.41
444,16,478,624,0.41
444,17,337,697,4.98
444,18,326,532,0.28
444,19,646,473,3.98
444,20,880,664,1.46
444,21,123,596,1.51
444,22,185,394,4.2
444,23,345,451,0.76
444,24,200,604,1.56
444,25,597,87,4.68
444,26,56,365,1.39
444,27,368,564,3.98
444,28,995,711,1.71
444,29,612,10,3.99
444,30,111,203,3.22
444,31,746,705,0.12
444,32,815,125,4.5
444,33,652,713,5.91
444,34,241,577,3.82
444,35,820,277,2.66
444,36,777,464,3.96
444,37,148,315,5.97
444,38,671,11,2.68
444,39,655,618,5.58
444,40,383,518,5.79
444,41,802,340,1.92
444,42,695,361,4.25
444,43,757,217,0.33
444,44,488,494,2.71
444,45,892,396,4.04
444,46,81,686,0.5
444,47,403,439,2.93
444,48,64,575,0.54
444,49,216,467,1.2
450,0,463,569,5.74
450,1,202,755,3.5
450,2,474,421,5.94
450,3,867,65,4.38
450,4,428,477,0.91
450,5,778,200,3.69
450,6,786,305,2.13
450,7,554,582,0.32
450,8,452,194,4.83
450,9,572,750,4.21
450,10,558,710,5.81
450,11,841,662,0.15
450,12,16,783,1.1
450,13,336,131,2.71
450,14,55,601,5.02
450,15,122,609,1.41
450,16,490,629,0.41
450,17,337,697,4.98
450,18,326,532,0.28
450,19,635,460,3.98
450,20,880,664,1.46
450,21,124,612,1.51
450,22,177,379,4.2
450,23,345,451,0.76
450,24,201,621,1.56
450,25,596,70,4.68
450,26,56,365,1.39
450,27,356,551,3.98
450,28,993,727,1.71
450,29,601,798,3.99
450,30,94,202,3.22
450,31,763,707,0.12
450,32,811,109,4.5
450,33,652,713,5.91
450,34,241,577,3.82
450,35,805,284,2.66
450,36,766,452,3.96
450,37,164,310,5.97
450,38,656,18,2.68
450,39,668,608,5.58
450,40,383,518,5.79
450,41,802,340,1.92
450,42,687,346,4.25
450,43,770,222,0.33
450,44,473,501,2.71
450,45,882,383,4.04
450,46,96,694,0.5
450,47,403,439,2.93
450,48,79,583,0.54
450,49,222,483,1.2
456,0,480,558,5.74
456,1,202,755,3.5
456,2,493,414,5.94
456,3,860,46,4.38
456,4,440,493,0.91
456,5,761,190,3.69
456,6,776,322,2.13
456,7,573,589,0.32
456,8,455,175,4.83
456,9,563,732,4.21
456,10,567,705,5.81
456,11,841,662,0.15
456,12,25,1,1.1
456,13,336,131,2.71
456,14,61,582,5.02
456,15,125,629,1.41
456,16,508,637,0.41
456,17,337,697,4.98
456,18,326,532,0.28
456,19,621,445,3.98
456,20,880,664,1.46
456,21,125,632,1.51
456,22,167,362,4.2
456,23,345,451,0.76
456,24,201,641,1.56
456,25,595,50,4.68
456,26,56,365,1.39
456,27,343,537,3.98
456,28,990,747,1.71
456,29,588,783,3.99
456,30,74,200,3.22
456,31,783,709,0.12
456,32,807,89,4.5
456,33,652,713,5.91
456,34,241,577,3.82
456,35,787,293,2.66
456,36,752,438,3.96
456,37,183,304,5.97
456,38,638,27,2.68
456,39,683,595,5.58
456,40,383,518,5.79
456,41,802,340,1.92
456,42,678,328,4.25
456,43,789,228,0.33
456,44,455,509,2.71
456,45,870,368,4.04
456,46,113,704,0.5
456,47,403,439,2.93
456,48,96,594,0.54
456,49,229,502,1.2
462,0,497,548,5.74
462,1,202,755,3.5
462,2,511,408,5.94
462,3,854,28,4.38
462,4,452,509,0.91
462,5,744,179,3.69
462,6,765,339,2.13
462,7,592,595,0.32
462,8,457,155,4.83
462,9,558,723,4.06
462,10,584,696,5.81
462,11,841,662,0.15
462,12,30,10,3.33
462,13,336,131,2.71
462,14,67,563,5.02
462,15,128,648,1.41
462,16,527,645,0.41
462,17,339,691,4.98
462,18,326,532,0.28
462,19,608,430,3.98
462,20,880,664,1.46
462,21,125,639,1.84
462,22,157,344,4.2
462,23,345,451,0.76
462,24,201,661,1.56
462,25,595,30,4.68
462,26,56,365,1.39
462,27,330,522,3.98
462,28,987,767,1.71
462,29,574,768,3.99
462,30,54,199,3.22
462,31,803,712,0.12
462,32,802,70,4.5
462,33,652,713,5.91
462,34,238,575,3.82
462,35,769,303,2.66
462,36,738,423,3.96
462,37,202,298,5.97
462,38,620,36,2.68
462,39,698,582,5.58
462,40,383,518,5.79
462,41,802,340,1.92
462,42,669,310,4.25
462,43,808,234,0.33
462,44,437,518,2.71
462,45,857,352,4.04
462,46,131,713,0.5
462,47,403,439,2.93
462,48,113,604,0.54
462,49,236,520,1.2
468,0,509,541,5.21
468,1,202,755,3.5
468,2,530,401,5.94
468,3,847,9,4.38
468,4,464,525,0.91
468,5,727,169,3.69
468,6,762,344,1.96
468,7,611,601,0.32
468,8,459,135,4.83
468,9,558,723,4.06
468,10,602,687,5.81
468,11,841,662,0.15
468,12,30,10,3.33
468,13,336,131,2.71
468,14,73,544,5.02
468,15,130,658,3.49
468,16,545,653,0.41
468,17,344,671,4.98
468,18,339,536,0.28
468,19,595,416,3.98
468,20,880,671,1.46
468,21,125,639,1.84
468,22,148,327,4.2
468,23,345,451,0.76
468,24,201,674,6.08
468,25,594,10,4.68
468,26,59,382,1.39
468,27,316,507,3.98
468,28,984,787,1.71
468,29,561,753,3.99
468,30,34,197,3.22
468,31,823,714,0.12
468,32,798,50,4.5
468,33,652,713,5.91
468,34,223,562,3.82
468,35,752,312,2.66
468,36,725,408,3.96
468,37,221,292,5.97
468,38,602,45,2.68
468,39,713,569,5.58
468,40,383,518,5.79
468,41,802,340,1.92
468,42,660,292,4.25
468,43,827,241,0.33
468,44,419,526,2.71
468,45,847,339,1.82
468,46,148,723,0.5
468,47,390,442,2.93
468,48,130,614,0.54
468,49,244,539,1.2
474,0,509,541,5.21
474,1,202,755,3.5
474,2,549,394,5.94
474,3,841,790,4.38
474,4,477,540,0.91
474,5,710,159,3.69
474,6,762,344,1.96
474,7,630,608,0.32
474,8,461,118,1.93
474,9,558,723,4.06
474,10,620,678,5.81
474,11,841,662,0.15
474,12,30,10,3.33
474,13,336,131,2.71
474,14,79,525,5.02
474,15,130,658,3.49
474,16,563,661,0.41
474,17,350,652,4.98
474,18,358,542,0.28
474,19,581,401,3.98
474,20,883,691,1.46
474,21,125,639,1.84
474,22,138,310,4.2
474,23,345,451,0.76
474,24,201,674,6.08
474,25,593,790,4.68
474,26,63,402,1.39
474,27,303,492,3.98
474,28,982,7,1.71
474,29,548,738,3.99
474,30,14,195,3.22
474,31,842,716,0.12
474,32,794,31,4.5
474,33,652,713,5.91
474,34,207,550,3.82
474,35,734,321,2.66
474,36,711,394,3.96
474,37,224,291,3.54
474,38,584,54,2.68
474,39,729,556,5.58
474,40,383,518,5.79
474,41,802,340,1.92
474,42,651,275,4.25
474,43,846,247,0.33
474,44,401,535,2.71
474,45,847,339,1.82
474,46,166,732,0.5
474,47,370,446,2.93
474,48,147,625,0.54
474,49,251,557,1.2
480,0,509,541,5.21
480,1,186,749,3.5
480,2,568,387,5.94
480,3,834,771,4.38
480,4,489,556,0.91
480,5,693,148,3.69
480,6,762,344,1.96
480,7,649,614,0.32
480,8,461,118,1.93
480,9,558,723,4.06
480,10,638,669,5.81
480,11,857,665,0.15
480,12,30,10,3.33
480,13,320,138,2.71
480,14,85,505,5.02
480,15,130,658,3.49
480,16,582,669,0.41
480,17,355,633,4.98
480,18,377,547,0.28
480,19,568,386,3.98
480,20,885,711,1.46
480,21,125,639,1.84
480,22,128,292,4.2
480,23,357,462,0.76
480,24,201,674,6.08
480,25,593,770,4.68
480,26,67,421,1.39
480,27,290,477,3.98
480,28,979,26,1.71
480,29,535,723,3.99
480,30,994,194,3.22
480,31,862,719,0.12
480,32,790,11,4.5
480,33,668,707,5.91
480,34,191,537,3.82
480,35,716,330,2.66
480,36,697,379,3.96
480,37,224,291,3.54
480,38,567,62,2.68
480,39,744,543,5.58
480,40,398,510,5.79
480,41,796,355,1.92
480,42,642,257,4.25
480,43,864,254,0.33
480,44,382,543,2.71
480,45,847,339,1.82
480,46,183,742,0.5
480,47,351,450,2.93
480,48,164,635,0.54
480,49,252,561,2.08
486,0,509,541,5.21
486,1,168,742,3.5
486,2,587,381,5.94
486,3,828,752,4.38
486,4,501,572,0.91
486,5,675,138,3.69
486,6,762,344,1.96
486,7,668,621,0.32
486,8,461,118,1.93
486,9,558,723,4.06
486,10,656,660,5.81
486,11,877,668,0.15
486,12,30,10,3.33
486,13,302,146,2.71
486,14,91,486,5.02
486,15,130,658,3.49
486,16,600,677,0.41
486,17,360,614,4.98
486,18,397,553,0.28
486,19,554,371,1.43
486,20,887,730,1.46
486,21,125,639,1.84
486,22,118,275,4.2
486,23,371,476,0.76
486,24,201,674,6.08
486,25,592,750,4.68
486,26,70,441,1.39
486,27,276,462,3.98
486,28,977,36,4.51
486,29,521,708,3.99
486,30,974,192,3.22
486,31,882,721,0.12
486,32,785,792,4.5
486,33,687,700,5.91
486,34,176,525,3.82
486,35,698,339,2.66
486,36,684,364,3.96
486,37,224,291,3.54
486,38,552,70,0.07
486,39,759,530,5.58
486,40,416,500,5.79
486,41,789,374,1.92
486,42,633,239,4.25
486,43,883,260,0.33
486,44,364,551,2.71
486,45,847,339,1.82
486,46,201,752,0.5
486,47,331,454,2.93
486,48,181,645,0.54
486,49,252,561,2.08
492,0,509,541,5.21
492,1,149,735,3.5
492,2,606,374,5.94
492,3,821,733,4.38
492,4,514,588,0.91
492,5,658,128,3.69
492,6,762,344,1.96
492,7,686,627,3.8
492,8,461,118,1.93
492,9,552,716,4.06
492,10,674,651,5.81
492,11,897,671,0.15
492,12,20,8,3.33
492,13,284,155,2.71
492,14,97,467,5.02
492,15,130,658,3.49
492,16,618,685,0.41
492,17,366,594,4.98
492,18,416,558,0.28
492,19,554,371,1.43
492,20,889,750,1.46
492,21,122,652,1.84
492,22,108,257,4.2
492,23,386,490,0.76
492,24,201,674,6.08
492,25,591,730,4.68
492,26,74,461,1.39
492,27,267,452,1.72
492,28,977,36,4.51
492,29,508,693,3.99
492,30,954,191,3.22
492,31,902,723,0.12
492,32,781,772,4.5
492,33,705,693,5.91
492,34,173,523,3.59
492,35,681,349,2.66
492,36,670,350,3.96
492,37,224,291,3.54
492,38,552,70,0.07
492,39,774,517,5.58
492,40,433,491,5.79
492,41,782,393,1.92
492,42,624,221,4.25
492,43,902,267,0.33
492,44,346,560,2.71
492,45,847,339,1.82
492,46,219,761,0.5
492,47,312,458,2.93
492,48,198,656,0.54
492,49,252,561,2.08
498,0,512,535,5.21
498,1,130,728,3.5
498,2,624,367,5.94
498,3,815,714,4.38
498,4,526,603,0.91
498,5,641,117,3.69
498,6,757,357,1.96
498,7,686,627,3.8
498,8,461,118,1.93
498,9,540,700,4.06
498,10,691,642,5.81
498,11,917,674,0.15
498,12,1,5,3.33
498,13,266,163,2.71
498,14,103,448,5.02
498,15,120,655,3.49
498,16,637,693,0.41
498,17,371,575,4.98
498,18,435,564,0.28
498,19,554,371,1.43
498,20,891,770,1.46
498,21,116,671,1.84
498,22,99,240,4.2
498,23,400,504,0.76
498,24,208,673,6.08
498,25,590,710,4.68
498,26,77,480,1.39
498,27,267,452,1.72
498,28,977,36,4.51
498,29,495,678,3.99
498,30,934,189,3.22
498,31,922,725,0.12
498,32,777,753,4.5
498,33,724,685,5.91
498,34,173,523,3.59
498,35,663,358,2.66
498,36,657,335,3.96
498,37,224,291,3.54
498,38,552,70,0.07
498,39,789,504,5.58
498,40,451,481,5.79
498,41,775,411,1.92
498,42,615,203,4.25
498,43,921,273,0.33
498,44,328,568,2.71
498,45,846,342,1.82
498,46,236,771,0.5
498,47,292,463,2.93
498,48,216,666,0.54
498,49,252,561,2.08
504,0,522,518,5.21
504,1,112,721,3.5
504,2,640,361,4.9
504,3,814,711,6.23
504,4,538,619,0.91
504,5,624,107,3.69
504,6,749,375,1.96
504,7,686,627,3.8
504,8,460,121,1.93
504,9,527,684,4.06
504,10,709,633,5.81
504,11,936,677,0.15
504,12,981,1,3.33
504,13,248,171,2.71
504,14,109,429,5.02
504,15,101,648,3.49
504,16,655,701,0.41
504,17,377,556,4.98
504,18,454,569,0.28
504,19,554,371,1.43
504,20,893,790,1.46
504,21,111,691,1.84
504,22,89,222,4.2
504,23,415,518,0.76
504,24,227,668,6.08
504,25,590,690,4.68
504,26,81,500,1.39
504,27,267,452,1.72
504,28,977,36,4.51
504,29,481,663,3.99
504,30,915,187,3.22
504,31,942,728,0.12
504,32,773,737,2.1
504,33,742,678,5.91
504,34,173,523,3.59
504,35,645,367,2.66
504,36,643,321,3.96
504,37,209,284,3.54
504,38,552,70,0.07
504,39,805,491,5.58
504,40,469,472,6.06
504,41,768,430,1.92
504,42,606,185,4.25
504,43,940,279,0.33
504,44,310,576,2.71
504,45,841,361,1.82
504,46,254,780,0.5
504,47,273,467,2.93
504,48,233,676,0.54
504,49,252,561,2.08
510,0,531,500,5.21
510,1,93,714,3.5
510,2,640,361,4.9
510,3,814,711,6.23
510,4,550,635,0.91
510,5,607,97,3.69
510,6,741,394,1.96
510,7,686,627,3.8
510,8,453,140,1.93
510,9,523,678,5.62
510,10,727,624,5.81
510,11,956,680,0.15
510,12,961,797,3.33
510,13,230,180,4.17
510,14,115,410,5.02
510,15,83,641,3.49
510,16,673,709,0.41
510,17,382,537,4.98
510,18,473,575,0.28
510,19,554,371,1.43
510,20,894,793,2.48
510,21,106,710,1.84
510,22,79,205,4.2
510,23,429,531,0.76
510,24,247,664,6.08
510,25,589,670,4.68
510,26,85,520,1.39
510,27,267,452,1.72
510,28,977,36,4.51
510,29,468,648,3.99
510,30,895,186,3.22
510,31,962,730,0.12
510,32,773,737,2.1
510,33,761,671,5.91
510,34,173,523,3.59
510,35,627,376,2.66
510,36,629,306,3.96
510,37,190,276,3.54
510,38,552,70,0.07
510,39,820,478,0.78
510,40,469,472,6.06
510,41,761,449,1.92
510,42,597,167,4.25
510,43,959,286,0.33
510,44,292,585,2.71
510,45,836,381,1.82
510,46,271,790,0.5
510,47,253,471,2.93
510,48,250,687,0.54
510,49,244,575,2.08
516,0,541,483,5.21
516,1,74,707,3.5
516,2,640,361,4.9
516,3,814,711,6.23
516,4,563,651,0.91
516,5,593,88,1.16
516,6,734,412,1.96
516,7,686,627,3.8
516,8,446,159,1.93
516,9,523,678,5.62
516,10,745,615,5.81
516,11,976,683,0.15
516,12,942,794,3.33
516,13,230,180,4.17
516,14,121,391,5.02
516,15,76,639,1.95
516,16,692,717,0.41
516,17,387,517,4.98
516,18,493,580,0.28
516,19,554,371,1.43
516,20,894,793,2.48
516,21,101,729,1.84
516,22,69,188,4.2
516,23,444,545,0.76
516,24,266,660,6.08
516,25,588,650,4.68
516,26,88,539,1.39
516,27,267,452,1.72
516,28,975,26,4.51
516,29,455,633,3.99
516,30,875,184,3.22
516,31,982,732,0.12
516,32,773,737,2.1
516,33,770,667,2.32
516,34,173,523,3.59
516,35,610,385,0.26
516,36,616,291,3.96
516,37,172,269,3.54
516,38,555,70,0.07
516,39,820,478,0.78
516,40,469,472,6.06
516,41,755,468,1.92
516,42,588,150,4.25
516,43,978,292,0.33
516,44,273,593,2.71
516,45,831,400,1.82
516,46,289,799,0.5
516,47,233,475,2.93
516,48,267,697,0.54
516,49,234,592,2.08
522,0,550,465,5.21
522,1,55,700,3.5
522,2,640,361,4.9
522,3,814,711,6.23
522,4,575,667,0.91
522,5,593,88,1.16
522,6,726,430,1.96
522,7,686,627,3.8
522,8,439,178,1.93
522,9,523,678,5.62
522,10,763,606,5.81
522,11,996,686,0.15
522,12,922,790,3.33
522,13,230,180,4.17
522,14,127,372,5.02
522,15,76,639,1.95
522,16,710,725,0.41
522,17,393,498,4.98
522,18,512,586,0.28
522,19,557,391,1.43
522,20,894,793,2.48
522,21,95,748,1.84
522,22,59,170,4.2
522,23,458,559,0.76
522,24,286,656,6.08
522,25,588,630,4.68
522,26,92,559,1.39
522,27,266,459,1.72
522,28,972,7,4.51
522,29,442,618,3.99
522,30,855,183,4.5
522,31,1,735,0.12
522,32,773,737,2.1
522,33,770,667,2.32
522,34,158,516,3.59
522,35,610,385,0.26
522,36,602,277,3.96
522,37,153,261,3.54
522,38,575,71,0.07
522,39,820,478,0.78
522,40,469,472,6.06
522,41,748,487,1.92
522,42,584,141,2.35
522,43,997,299,0.33
522,44,255,602,2.71
522,45,826,420,1.82
522,46,295,2,3.63
522,47,214,479,2.93
522,48,284,707,0.54
522,49,224,610,2.08
528,0,560,447,5.21
528,1,37,693,3.5
528,2,640,361,4.9
528,3,814,711,6.23
528,4,587,682,0.91
528,5,593,88,1.16
528,6,719,449,1.96
528,7,671,615,3.8
528,8,432,196,1.93
528,9,523,678,5.62
528,10,781,597,5.81
528,11,16,689,0.15
528,12,902,786,3.33
528,13,230,180,4.17
528,14,133,353,5.02
528,15,76,639,1.95
528,16,728,733,0.41
528,17,398,479,4.98
528,18,531,591,0.28
528,19,560,411,1.43
528,20,894,793,2.48
528,21,91,765,3.76
528,22,50,153,4.2
528,23,473,573,0.76
528,24,306,652,6.08
528,25,587,610,4.68
528,26,96,579,1.39
528,27,263,479,1.72
528,28,968,787,4.51
528,29,428,603,3.99
528,30,855,183,4.5
528,31,21,737,0.12
528,32,773,737,2.1
528,33,770,667,2.32
528,34,140,507,3.59
528,35,610,385,0.26
528,36,588,262,3.96
528,37,135,253,3.54
528,38,595,73,0.07
528,39,820,478,0.78
528,40,469,472,6.06
528,41,741,505,1.92
528,42,584,141,2.35
528,43,16,305,0.33
528,44,237,610,2.71
528,45,822,439,1.82
528,46,295,2,3.63
528,47,194,484,2.93
528,48,301,718,0.54
528,49,215,627,2.08
534,0,570,430,5.21
534,1,18,686,3.5
534,2,641,358,4.9
534,3,830,710,6.23
534,4,598,695,2.26
534,5,593,88,1.16
534,6,712,464,3.61
534,7,655,602,3.8
534,8,425,215,1.93
534,9,523,678,5.62
534,10,798,588,5.81
534,11,35,692,0.15
534,12,883,782,3.33
534,13,230,180,4.17
534,14,139,334,5.02
534,15,76,639,1.95
534,16,747,741,0.41
534,17,403,460,4.98
534,18,550,597,0.28
534,19,563,430,1.43
534,20,894,793,2.48
534,21,91,765,3.76
534,22,40,135,4.2
534,23,487,587,0.76
534,24,325,648,6.08
534,25,586,590,4.68
534,26,99,598,1.39
534,27,260,498,1.72
534,28,964,768,4.51
534,29,424,598,0.17
534,30,855,183,4.5
534,31,41,739,0.12
534,32,771,739,2.1
534,33,770,667,2.32
534,34,125,500,1.85
534,35,610,385,0.26
534,36,575,247,3.96
534,37,117,246,3.54
534,38,615,74,0.07
534,39,820,478,0.78
534,40,469,472,6.06
534,41,734,524,1.92
534,42,584,141,2.35
534,43,35,312,5.93
534,44,219,618,2.71
534,45,817,458,1.82
534,46,295,2,3.63
534,47,175,488,2.93
534,48,316,726,3.17
534,49,205,645,2.08
540,0,579,412,5.21
540,1,999,679,3.5
540,2,644,338,4.9
540,3,850,709,6.23
540,4,598,695,2.26
540,5,593,88,1.16
540,6,712,464,3.61
540,7,639,590,3.8
540,8,418,234,1.93
540,9,534,670,5.62
540,10,816,579,5.81
540,11,55,695,0.15
540,12,863,779,3.33
540,13,230,180,4.17
540,14,142,324,3.89
540,15,76,639,1.95
540,16,765,749,0.41
540,17,409,440,4.98
540,18,570,602,0.28
540,19,566,450,1.43
540,20,881,4,2.48
540,21,91,765,3.76
540,22,30,118,4.2
540,23,502,600,0.76
540,24,345,644,6.08
540,25,586,570,4.68
540,26,103,618,1.39
540,27,257,518,1.72
540,28,960,748,4.51
540,29,424,598,0.17
540,30,855,183,4.5
540,31,61,742,0.12
540,32,761,757,2.1
540,33,770,667,2.32
540,34,125,500,1.85
540,35,610,385,0.26
540,36,561,233,3.96
540,37,98,238,3.54
540,38,635,75,0.07
540,39,820,478,0.78
540,40,488,467,6.06
540,41,727,543,1.92
540,42,584,141,2.35
540,43,35,312,5.93
540,44,213,621,5.04
540,45,812,478,1.82
540,46,295,2,3.63
540,47,155,492,2.93
540,48,316,726,3.17
540,49,195,662,2.08
546,0,589,395,5.21
546,1,981,672,3.5
546,2,648,319,4.9
546,3,870,708,6.23
546,4,598,695,2.26
546,5,594,91,1.16
546,6,712,464,3.61
546,7,623,578,3.8
546,8,411,253,1.93
546,9,550,658,5.62
546,10,834,570,5.81
546,11,75,698,0.15
546,12,856,778,1.4
546,13,219,162,4.17
546,14,142,324,3.89
546,15,71,651,1.95
546,16,783,757,0.41
546,17,414,421,4.98
546,18,589,608,0.28
546,19,569,470,1.43
546,20,865,16,2.48
546,21,91,765,3.76
546,22,20,100,4.2
546,23,509,607,6.0
546,24,364,640,0.28
546,25,585,550,4.68
546,26,107,637,1.39
546,27,256,528,0.57
546,28,956,728,4.51
546,29,424,598,0.17
546,30,855,183,4.5
546,31,81,744,0.12
546,32,751,774,2.1
546,33,764,674,2.32
546,34,125,500,1.85
546,35,610,385,0.26
546,36,548,218,3.96
546,37,80,230,3.54
546,38,655,77,0.07
546,39,834,492,0.78
546,40,508,463,6.06
546,41,720,562,4.18
546,42,584,141,2.35
546,43,35,312,5.93
546,44,213,621,5.04
546,45,807,497,1.82
546,46,295,2,3.63
546,47,136,496,2.93
546,48,316,726,3.17
546,49,185,680,2.08
552,0,598,377,5.21
552,1,962,665,3.5
552,2,652,299,4.9
552,3,890,707,6.23
552,4,598,695,2.26
552,5,602,109,1.16
552,6,712,464,3.61
552,7,607,566,3.8
552,8,404,271,1.93
552,9,565,646,5.62
552,10,849,562,4.2
552,11,95,701,0.15
552,12,856,778,1.4
552,13,209,145,4.17
552,14,142,324,3.89
552,15,64,670,1.95
552,16,802,765,0.41
552,17,420,402,4.98
552,18,608,613,0.28
552,19,569,473,3.22
552,20,849,28,2.48
552,21,91,765,3.76
552,22,10,83,4.2
552,23,509,607,6.0
552,24,364,640,0.28
552,25,585,547,1.29
552,26,110,657,1.39
552,27,256,528,0.57
552,28,952,709,4.51
552,29,424,598,0.17
552,30,855,183,4.5
552,31,101,746,0.12
552,32,741,791,2.1
552,33,750,689,2.32
552,34,125,500,1.85
552,35,629,390,0.26
552,36,534,203,3.96
552,37,61,222,3.54
552,38,675,78,0.07
552,39,848,506,0.78
552,40,527,458,6.06
552,41,720,562,4.18
552,42,577,148,2.35
552,43,35,312,5.93
552,44,213,621,5.04
552,45,802,517,1.82
552,46,283,796,3.63
552,47,116,500,2.93
552,48,316,726,3.17
552,49,175,697,2.08
558,0,602,371,1.29
558,1,943,658,3.5
558,2,655,279,4.9
558,3,910,706,6.23
558,4,598,695,2.26
558,5,610,128,1.16
558,6,712,464,3.61
558,7,591,554,3.8
558,8,397,290,1.93
558,9,581,633,5.62
558,10,849,562,4.2
558,11,114,704,0.15
558,12,856,778,1.4
558,13,198,128,4.17
558,14,142,324,3.89
558,15,56,689,1.95
558,16,820,773,0.41
558,17,425,382,4.98
558,18,627,619,0.28
558,19,569,473,3.22
558,20,833,40,2.48
558,21,88,763,3.76
558,22,1,65,4.2
558,23,509,607,6.0
558,24,364,640,0.28
558,25,585,547,1.29
558,26,114,677,1.39
558,27,256,528,0.57
558,28,948,689,4.51
558,29,424,598,0.17
558,30,851,163,4.5
558,31,104,747,2.64
558,32,731,9,2.1
558,33,736,704,2.32
558,34,125,500,1.85
558,35,648,396,0.26
558,36,520,189,3.96
558,37,43,215,3.54
558,38,695,79,0.07
558,39,862,520,0.78
558,40,547,454,6.06
558,41,720,562,4.18
558,42,562,162,2.35
558,43,35,312,5.93
558,44,213,621,5.04
558,45,797,536,1.82
558,46,265,787,3.63
558,47,97,504,2.93
558,48,316,726,3.17
558,49,166,715,2.08
564,0,602,371,1.29
564,1,924,650,3.5
564,2,659,260,4.9
564,3,920,706,5.96
564,4,595,698,2.26
564,5,618,146,1.16
564,6,709,463,3.61
564,7,576,541,3.8
564,8,390,309,1.93
564,9,592,625,3.13
564,10,849,562,4.2
564,11,134,707,0.15
564,12,856,778,1.4
564,13,188,111,4.17
564,14,142,324,3.89
564,15,49,707,1.95
564,16,838,781,0.41
564,17,430,363,4.98
564,18,646,624,0.28
